ENTITY_TYPE,ENTITY_ID,LEFT_TABLE,LEFT_KEY,RIGHT_TABLE,RIGHT_KEY,NOTE
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100256,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100298,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100310,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100379,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100391,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100402,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100515,
operator,operator:OP-022,faa_master,9311S|J8125-82,maintenance_erp,WO-100556,
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1502154,
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1504858,
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1508219,operator_name_variant
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1510682,
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1512262,
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1513000,
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1513178,operator_name_variant
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1514411,operator_name_variant
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1516676,
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1517100,
operator,operator:OP-023,faa_master,7815Z|17222463,asrs_reports,1517923,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100042,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100059,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100062,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100065,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100074,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100085,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100091,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100092,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100105,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100115,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100124,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100145,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100152,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100167,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100218,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100236,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100237,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100244,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100292,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100299,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100323,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100339,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100341,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100359,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100363,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100377,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100383,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100409,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100419,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100422,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100430,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100456,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100536,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100550,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100559,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100566,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100579,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100580,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100591,
operator,operator:OP-023,faa_master,7815Z|17222463,maintenance_erp,WO-100597,
operator,operator:OP-023,faa_master,7815Z|17222463,ntsb_events,19871228X78889,
operator,operator:OP-023,faa_master,7815Z|17222463,ntsb_events,19910118X44585,
operator,operator:OP-023,faa_master,7815Z|17222463,ntsb_events,19910712X52636,
operator,operator:OP-023,faa_master,7815Z|17222463,ntsb_events,19930307X18870,
operator,operator:OP-023,faa_master,7815Z|17222463,ntsb_events,19971220X75048,
operator,operator:OP-023,faa_master,7815Z|17222463,ntsb_events,20031002X36828,
operator,operator:OP-023,faa_master,7815Z|17222463,ntsb_events,20120427X80173,
operator,operator:OP-023,faa_master,7815Z|17222463,ntsb_events,20200825X98049,
operator,operator:OP-024,faa_master,16428|8459,asrs_reports,1505394,operator_name_variant
operator,operator:OP-024,faa_master,16428|8459,asrs_reports,1507315,
operator,operator:OP-024,faa_master,16428|8459,asrs_reports,1515874,operator_name_variant
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100010,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100016,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100048,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100067,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100082,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100084,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100094,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100104,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100110,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100127,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100142,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100148,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100187,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100230,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100246,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100249,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100318,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100320,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100327,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100338,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100426,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100457,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100475,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100502,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100508,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100518,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100519,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100546,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100561,
operator,operator:OP-024,faa_master,16428|8459,maintenance_erp,WO-100564,
operator,operator:OP-024,faa_master,16428|8459,ntsb_events,20010429X34484,
operator,operator:OP-024,faa_master,16428|8459,ntsb_events,20050405X10771,
operator,operator:OP-024,faa_master,16428|8459,ntsb_events,20220911X15082,
